token_context,word_context,seg_context,sent_cotext,label
"['To deal with these issues we propose a multicomponent architecture where individual components specialize in identifying particular type of unknown word.', 'For, the missp will specialize in identifying misspell, the abbreviation component will specialize in identifying abbreviations, etc.', 'Each component will return a confidence measure of the reliability of its prediction , c.f. #TAUTHOR_TAG .', 'The results from each component are evaluated to determine the final category of the word.']","['To deal with these issues we propose a multicomponent architecture where individual components specialize in identifying particular type of unknown word.', 'For example, the misspelling will specialize in identifying misspellings, the abbreviation component will specialize in identifying abbreviations, etc.', 'Each component will return a confidence measure of the reliability of its prediction , c.f. #TAUTHOR_TAG .', 'The results from each component are evaluated to determine the final category of the word.']","['To deal with these issues we propose a multicomponent architecture where individual components specialize in identifying one particular type of unknown word.', 'For, the misspelling identifier will specialize in identifying misspellings, the abbreviation component will specialize in identifying abbreviations, etc.', 'Each component will return a confidence measure of the reliability of its prediction , c.f. #TAUTHOR_TAG .', 'The results from each component are evaluated to determine the final category of the word.']","['To deal with these issues we propose a multicomponent architecture where individual components specialize in identifying one particular type of unknown word.', 'For example, the misspelling identifier will specialize in identifying misspellings, the abbreviation component will specialize in identifying abbreviations, etc.', 'Each component will return a confidence measure of the reliability of its prediction , c.f. #TAUTHOR_TAG .', 'The results from each component are evaluated to determine the final category of the word.']",4
"['The first feature represents the part of speech of the word.', 'We use an in-house statistical tagger ( based on #TAUTHOR_TAG ) to tag the text in which the unknown word occurs .', 'The tag set used is a simplified version of the tags used in the machinereadable version of the Oxford Advanced Learners Dictionary (OALD).', 'The tag set contains just one tag to identify nouns.']","['The first feature represents the part of speech of the word.', 'We use an in-house statistical tagger ( based on #TAUTHOR_TAG ) to tag the text in which the unknown word occurs .', 'The tag set used is a simplified version of the tags used in the machinereadable version of the Oxford Advanced Learners Dictionary (OALD).', 'The tag set contains just one tag to identify nouns.']","['The first feature represents the part of speech of the word.', 'We use an in-house statistical tagger ( based on #TAUTHOR_TAG ) to tag the text in which the unknown word occurs .', 'The tag set used is a simplified version of the tags used in the machinereadable version of the Oxford Advanced Learners Dictionary (OALD).', 'The tag set contains just one tag to identify nouns.']","['The first feature represents the part of speech of the word.', 'We use an in-house statistical tagger ( based on #TAUTHOR_TAG ) to tag the text in which the unknown word occurs .', 'The tag set used is a simplified version of the tags used in the machinereadable version of the Oxford Advanced Learners Dictionary (OALD).', 'The tag set contains just one tag to identify nouns.']",5
"['Research that is more similar in goal to that outlined in this paper is Vosse #TAUTHOR_TAG .', 'Vosse uses a simple algorithm to identify three classes of unknown words: misspellings, neologisms, and names.', 'Capitalization is his sole means of identifying names.', 'However, capitalization information is not available in closed captions.', 'his system in we', 'anMyze', '']","['Research that is more similar in goal to that outlined in this paper is Vosse #TAUTHOR_TAG .', 'Vosse uses a simple algorithm to identify three classes of unknown words: misspellings, neologisms, and names.', 'Capitalization is his sole means of identifying names.', 'However, capitalization information is not available in closed captions.', 'his system ineffective we', 'anMyze', '']","['Research that is more similar in goal to that outlined in this paper is Vosse #TAUTHOR_TAG .', 'Vosse uses a simple algorithm to identify three classes of unknown words: misspellings, neologisms, and names.', 'Capitalization is his sole means of identifying names.', 'However, capitalization information is not available in closed captions.', 'his system in we are', 'anMyze', '']","['Research that is more similar in goal to that outlined in this paper is Vosse #TAUTHOR_TAG .', 'Vosse uses a simple algorithm to identify three classes of unknown words: misspellings, neologisms, and names.', 'Capitalization is his sole means of identifying names.', 'However, capitalization information is not available in closed captions.', '', '', '']",1
"['Corpus frequency : #TAUTHOR_TAG differentiates between misspellings and neologisms ( new words ) in terms of their frequency .', 'His algorithm classifies unknown words that appear infrequently as misspellings, and those that appear more frequently as neologisms.', 'ions']","['Corpus frequency : #TAUTHOR_TAG differentiates between misspellings and neologisms ( new words ) in terms of their frequency .', 'His algorithm classifies unknown words that appear infrequently as misspellings, and those that appear more frequently as neologisms.', '']","['Corpus frequency : #TAUTHOR_TAG differentiates between misspellings and neologisms ( new words ) in terms of their frequency .', 'His algorithm classifies unknown words that appear infrequently as misspellings, and those that appear more frequently as neologisms.', 'ions']","['Corpus frequency : #TAUTHOR_TAG differentiates between misspellings and neologisms ( new words ) in terms of their frequency .', 'His algorithm classifies unknown words that appear infrequently as misspellings, and those that appear more frequently as neologisms.', '']",5
"['The the first that we of to analyze a corpus of logs a dialogue system for the purpose of learning to predict situations', 'Our work builds on earlier research on learning to identify dialogues in which the user experienced poor speech recognizer performance #TAUTHOR_TAG .', '', '']","['The the first that we of to analyze a corpus of logs a dialogue system for the purpose of learning to predict situations.', 'Our work builds on earlier research on learning to identify dialogues in which the user experienced poor speech recognizer performance #TAUTHOR_TAG .', '', '']","['The research the first that we know of to analyze a corpus of logs a dialogue system for the purpose of learning to predict', 'Our work builds on earlier research on learning to identify dialogues in which the user experienced poor speech recognizer performance #TAUTHOR_TAG .', '', '']","['The research reported here is the first that we know of to automatically analyze a corpus of logs from a spoken dialogue system for the purpose of learning to predict problematic situations.', 'Our work builds on earlier research on learning to identify dialogues in which the user experienced poor speech recognizer performance #TAUTHOR_TAG .', '', '']",2
"['M as running percentages (percentreprompts,ir percentsubdials).', 'The use of running tallies and percentages is based on the assumption that these features are likely to produce generalized predictors #TAUTHOR_TAG .']","['as running percentages (percent-reprompts, percent-subdials).', 'The use of running tallies and percentages is based on the assumption that these features are likely to produce generalized predictors #TAUTHOR_TAG .']","['as running percentages (percentreprompts, percentconfirms, percent-subdials).', 'The use of running tallies and percentages is based on the assumption that these features are likely to produce generalized predictors #TAUTHOR_TAG .']","['', 'The use of running tallies and percentages is based on the assumption that these features are likely to produce generalized predictors #TAUTHOR_TAG .']",4
"['where f (•) extracts a feature vector from a classified, θ are the corresponding weights of those features, and Z θ (x) def = y ux is a normalizer', 'We use the same set of binary features as in previous work on this dataset #TAUTHOR_TAG .', 'let { 1 ... v 17744 } be the set of word types with count ≥ 4 in the 2000-document corpus.', '', '', '', '']","['where f (•) extracts a feature vector from a classified document, θ are the corresponding weights of those features, and Z θ (x) def = y u(x, is a normalizer.', 'We use the same set of binary features as in previous work on this dataset #TAUTHOR_TAG .', 'let {v 1 ..., v 17744 } be the set of word types with count ≥ 4 in the 2000-document corpus.', '', '', '', '']","['where f (•) extracts a feature vector from a classified document, θ are the corresponding weights of those features, and Z θ (x) def = y ux is a normalizer.', 'We use the same set of binary features as in previous work on this dataset #TAUTHOR_TAG .', 'let V = {v 1 ... v 17744 } be the set of word types with count ≥ 4 in the full 2000-document corpus.', '', '', '', '']","['where f (•) extracts a feature vector from a classified document, θ are the corresponding weights of those features, and Z θ (x) def = y u(x, y) is a normalizer.', 'We use the same set of binary features as in previous work on this dataset #TAUTHOR_TAG .', 'Specifically, let V = {v 1 , ..., v 17744 } be the set of word types with count ≥ 4 in the full 2000-document corpus.', '', '', '', '']",5
"['this approach', ""In future work we plan to experiment with richer representations , e.g. including long-range n-grams #AUTHOR_TAG , class n-grams #TAUTHOR_TAG , grammatical features #AUTHOR_TAG , etc ' .""]","['this approach.', ""In future work we plan to experiment with richer representations , e.g. including long-range n-grams #AUTHOR_TAG , class n-grams #TAUTHOR_TAG , grammatical features #AUTHOR_TAG , etc ' .""]","['this work approach', ""In future work we plan to experiment with richer representations , e.g. including long-range n-grams #AUTHOR_TAG , class n-grams #TAUTHOR_TAG , grammatical features #AUTHOR_TAG , etc ' .""]","['', ""In future work we plan to experiment with richer representations , e.g. including long-range n-grams #AUTHOR_TAG , class n-grams #TAUTHOR_TAG , grammatical features #AUTHOR_TAG , etc ' .""]",3
"['Self-supervised boosting was presented as a general method for estimation, and was not tested in the context of language.', '', '', '', 'Unfortunately , as shown in #TAUTHOR_TAG , with the represetation of sentences that we use , linear classifiers can not discriminate real sentences from sentences sampled from a trigram , which is the model we use as a baseline , so here we resort to a non-linear large-margin classifier ( see section 3 for details ) .', '', '', '', '']","['Self-supervised boosting was presented as a general method for estimation, and was not tested in the context of language modeling.', '', '', '', 'Unfortunately , as shown in #TAUTHOR_TAG , with the represetation of sentences that we use , linear classifiers can not discriminate real sentences from sentences sampled from a trigram , which is the model we use as a baseline , so here we resort to a non-linear large-margin classifier ( see section 3 for details ) .', '', '', '', '']","['Self-supervised boosting was presented as a general method for density estimation, and was not tested in the context of language modeling.', '', '', '', 'Unfortunately , as shown in #TAUTHOR_TAG , with the represetation of sentences that we use , linear classifiers can not discriminate real sentences from sentences sampled from a trigram , which is the model we use as a baseline , so here we resort to a non-linear large-margin classifier ( see section 3 for details ) .', '', '', '', '']","['Self-supervised boosting was presented as a general method for density estimation, and was not tested in the context of language modeling.', '', '', '', 'Unfortunately , as shown in #TAUTHOR_TAG , with the represetation of sentences that we use , linear classifiers can not discriminate real sentences from sentences sampled from a trigram , which is the model we use as a baseline , so here we resort to a non-linear large-margin classifier ( see section 3 for details ) .', '', '', '', '']",4
"['For our features we used-ifiers', 'The code for theifier was generously provided Daisuanara.', 'This code was extensively optimized to take advantage of the very sparse sentence representation described above.', 'As shown in #TAUTHOR_TAG , using this representation , a linear classifier can not distinguish sentences sampled from a trigram and real sentences .', 'Therefore, we used a 3rd order polynomial kernel, which was found to give good results.', '']","['For our features we used classifiers', 'The code for the classifier was generously provided Daisuke Okanohara.', 'This code was extensively optimized to take advantage of the very sparse sentence representation described above.', 'As shown in #TAUTHOR_TAG , using this representation , a linear classifier can not distinguish sentences sampled from a trigram and real sentences .', 'Therefore, we used a 3rd order polynomial kernel, which was found to give good results.', '']","['For our features we used-', 'The code for the classifier was generously provided Daisuke Okanohara.', 'This code was extensively optimized to take advantage of the very sparse sentence representation described above.', 'As shown in #TAUTHOR_TAG , using this representation , a linear classifier can not distinguish sentences sampled from a trigram and real sentences .', 'Therefore, we used a 3rd order polynomial kernel, which was found to give good results.', '']","['', 'The code for the classifier was generously provided by Daisuke Okanohara.', 'This code was extensively optimized to take advantage of the very sparse sentence representation described above.', 'As shown in #TAUTHOR_TAG , using this representation , a linear classifier can not distinguish sentences sampled from a trigram and real sentences .', 'Therefore, we used a 3rd order polynomial kernel, which was found to give good results.', '']",4
"['Baseline language model : For P0 we used a trigram with modified kneser-ney smoothing [ Chen and #TAUTHOR_TAG ] , which is still considered one of the best smoothing methods for n-gram language models .', '', '', '', '']","['Baseline language model : For P0 we used a trigram with modified kneser-ney smoothing [ Chen and #TAUTHOR_TAG ] , which is still considered one of the best smoothing methods for n-gram language models .', '', '', '', '']","['Baseline language model : For P0 we used a trigram with modified kneser-ney smoothing [ Chen and #TAUTHOR_TAG ] , which is still considered one of the best smoothing methods for n-gram language models .', '', '', '', '']","['Baseline language model : For P0 we used a trigram with modified kneser-ney smoothing [ Chen and #TAUTHOR_TAG ] , which is still considered one of the best smoothing methods for n-gram language models .', '', '', '', '']",5
"['The features can be easily obtained by modifying the TAT extraction algorithm described in #TAUTHOR_TAG .', 'a TAT is extracted from a word-aligned, source-parsed parallel sentence, context features and', '', '']","['The features can be easily obtained by modifying the TAT extraction algorithm described in #TAUTHOR_TAG .', 'a TAT is extracted from a word-aligned, source-parsed parallel sentence, contextual features and', '', '']","['The features can be easily obtained by modifying the TAT extraction algorithm described in #TAUTHOR_TAG .', 'a TAT is extracted from a word-aligned, source-parsed parallel sentence, the contextual features and', '', '']","['The features can be easily obtained by modifying the TAT extraction algorithm described in #TAUTHOR_TAG .', '', '', '']",2
"['Belief propagation improves non-projective dependency parsing with features that would make exact inference in', 'We are interested in extending these ideas to phrase-structure and lattice parsing , and in trying other higher-order features , such as those used in parse reranking #TAUTHOR_TAG and history-based parsing ( Nivre and Mc #AUTHOR_TAG .', 'We could also introduce']","['Belief propagation improves non-projective dependency parsing with features that would make exact inference', 'We are interested in extending these ideas to phrase-structure and lattice parsing , and in trying other higher-order features , such as those used in parse reranking #TAUTHOR_TAG and history-based parsing ( Nivre and Mc #AUTHOR_TAG .', 'We could also introduce']","['Belief propagation improves non-projective dependency parsing with features that would make exact inference intractable.', 'We are interested in extending these ideas to phrase-structure and lattice parsing , and in trying other higher-order features , such as those used in parse reranking #TAUTHOR_TAG and history-based parsing ( Nivre and Mc #AUTHOR_TAG .', 'We could also introduce']","['Belief propagation improves non-projective dependency parsing with features that would make exact inference intractable.', 'For projective parsing , it is significantly faster than exact dynamic programming , at the cost of small amounts of search error , We are interested in extending these ideas to phrase-structure and lattice parsing , and in trying other higher-order features , such as those used in parse reranking #TAUTHOR_TAG and history-based parsing ( Nivre and Mc #AUTHOR_TAG .', '']",3
"['Belief propagation improves non-projective dependency parsing with features that would make exact inference in', 'We are interested in extending these ideas to phrase-structure and lattice parsing , and in trying other higher-order features , such as those used in parse reranking #TAUTHOR_TAG and history-based parsing ( Nivre and Mc #AUTHOR_TAG .', 'We could also introduce']","['Belief propagation improves non-projective dependency parsing with features that would make exact inference', 'We are interested in extending these ideas to phrase-structure and lattice parsing , and in trying other higher-order features , such as those used in parse reranking #TAUTHOR_TAG and history-based parsing ( Nivre and Mc #AUTHOR_TAG .', 'We could also introduce']","['Belief propagation improves non-projective dependency parsing with features that would make exact inference intractable.', 'We are interested in extending these ideas to phrase-structure and lattice parsing , and in trying other higher-order features , such as those used in parse reranking #TAUTHOR_TAG and history-based parsing ( Nivre and Mc #AUTHOR_TAG .', 'We could also introduce']","['Belief propagation improves non-projective dependency parsing with features that would make exact inference intractable.', 'For projective parsing , it is significantly faster than exact dynamic programming , at the cost of small amounts of search error , We are interested in extending these ideas to phrase-structure and lattice parsing , and in trying other higher-order features , such as those used in parse reranking #TAUTHOR_TAG and history-based parsing ( Nivre and Mc #AUTHOR_TAG .', '']",3
"['Belief propagation improves non-projective dependency parsing with features that would make exactference.', 'We are interested in extending these ideas to phrase-structure and lattice parsing , and in trying other higher-order features , such as those used in parse reranking #AUTHOR_TAG and history-based parsing #TAUTHOR_TAG .', 'We could also']","['Belief propagation improves non-projective dependency parsing with features that would make exact inference', 'We are interested in extending these ideas to phrase-structure and lattice parsing , and in trying other higher-order features , such as those used in parse reranking #AUTHOR_TAG and history-based parsing #TAUTHOR_TAG .', 'We could also']","['Belief propagation improves non-projective dependency parsing with features that would make', 'We are interested in extending these ideas to phrase-structure and lattice parsing , and in trying other higher-order features , such as those used in parse reranking #AUTHOR_TAG and history-based parsing #TAUTHOR_TAG .', 'We could also']","['Belief propagation improves non-projective dependency parsing with features that would make exact inference intractable.', 'For projective parsing , it is significantly faster than exact dynamic programming , at the cost of small amounts of search error , We are interested in extending these ideas to phrase-structure and lattice parsing , and in trying other higher-order features , such as those used in parse reranking #AUTHOR_TAG and history-based parsing #TAUTHOR_TAG .', '']",3
"['', '', 'We could also introduce new variables , e.g. , nonterminal refinements #TAUTHOR_TAG , orREE ) that augment the parse with representations of control , binding , etc. #AUTHOR_TAG Buch .']","['', '', 'We could also introduce new variables , e.g. , nonterminal refinements #TAUTHOR_TAG , or ) that augment the parse with representations of control , binding , etc. #AUTHOR_TAG .']","['', '', 'We could also introduce new variables , e.g. , nonterminal refinements #TAUTHOR_TAG , orREE ) that augment the parse with representations of control , binding , etc. #AUTHOR_TAG Buch #AUTHOR_TAG .']","['', '', 'We could also introduce new variables , e.g. , nonterminal refinements #TAUTHOR_TAG , or secondary links Mid ( not constrained by TREE/PTREE ) that augment the parse with representations of control , binding , etc. #AUTHOR_TAG Buch- #AUTHOR_TAG .']",3
