token_context,word_context,seg_context,sent_cotext,label
"[', the abbreviation component will specialize in identifying abbreviations, etc.', 'Each component will return a confidence measure of the reliability of its prediction , c.f. #TAUTHOR_TAG .', 'The results from each component are evaluated to determine the final category of the word']","['will specialize in identifying misspellings, the abbreviation component will specialize in identifying abbreviations, etc.', 'Each component will return a confidence measure of the reliability of its prediction , c.f. #TAUTHOR_TAG .', 'The results from each component are evaluated to determine the final category of the word']","[', the misspelling identifier will specialize in identifying misspellings, the abbreviation component will specialize in identifying abbreviations, etc.', 'Each component will return a confidence measure of the reliability of its prediction , c.f. #TAUTHOR_TAG .', 'The results from each component are evaluated to determine the final category of the word']","['deal with these issues we propose a multicomponent architecture where individual components specialize in identifying one particular type of unknown word.', 'For example, the misspelling identifier will specialize in identifying misspellings, the abbreviation component will specialize in identifying abbreviations, etc.', 'Each component will return a confidence measure of the reliability of its prediction , c.f. #TAUTHOR_TAG .', 'The results from each component are evaluated to determine the final category of the word']",4
"['first feature represents the part of speech of the word.', 'We use an in-house statistical tagger ( based on #TAUTHOR_TAG ) to tag the text in which the unknown word occurs .', 'The tag set used is a simplified version of the tags used in the machinereadable version of the Oxford Advanced Learners Dictionary (OALD).', 'The tag set contains just one tag to identify nouns']","['first feature represents the part of speech of the word.', 'We use an in-house statistical tagger ( based on #TAUTHOR_TAG ) to tag the text in which the unknown word occurs .', 'The tag set used is a simplified version of the tags used in the machinereadable version of the Oxford Advanced Learners Dictionary (OALD).', 'The tag set contains just one tag to identify nouns']","['first feature represents the part of speech of the word.', 'We use an in-house statistical tagger ( based on #TAUTHOR_TAG ) to tag the text in which the unknown word occurs .', 'The tag set used is a simplified version of the tags used in the machinereadable version of the Oxford Advanced Learners Dictionary (OALD).', 'The tag set contains just one tag to identify nouns']","['first feature represents the part of speech of the word.', 'We use an in-house statistical tagger ( based on #TAUTHOR_TAG ) to tag the text in which the unknown word occurs .', 'The tag set used is a simplified version of the tags used in the machinereadable version of the Oxford Advanced Learners Dictionary (OALD).', 'The tag set contains just one tag to identify nouns']",5
"['that is more similar in goal to that outlined in this paper is Vosse #TAUTHOR_TAG .', 'Vosse uses a simple algorithm to identify three classes of unknown words: misspellings, neologisms, and names.', 'Capitalization is his sole means of identifying names.', 'However, capitalization information is not available in closed captions.', '']","['that is more similar in goal to that outlined in this paper is Vosse #TAUTHOR_TAG .', 'Vosse uses a simple algorithm to identify three classes of unknown words: misspellings, neologisms, and names.', 'Capitalization is his sole means of identifying names.', 'However, capitalization information is not available in closed captions.', '']","['that is more similar in goal to that outlined in this paper is Vosse #TAUTHOR_TAG .', 'Vosse uses a simple algorithm to identify three classes of unknown words: misspellings, neologisms, and names.', 'Capitalization is his sole means of identifying names.', 'However, capitalization information is not available in closed captions.', '']","['that is more similar in goal to that outlined in this paper is Vosse #TAUTHOR_TAG .', 'Vosse uses a simple algorithm to identify three classes of unknown words: misspellings, neologisms, and names.', 'Capitalization is his sole means of identifying names.', 'However, capitalization information is not available in closed captions.', '']",1
"['pus frequency : #TAUTHOR_TAG differentiates between misspellings and neologisms ( new words ) in terms of their frequency .', 'His algorithm classifies unknown words that appear infrequently as misspellings, and those that appear more frequently as neologisms.', '']","['pus frequency : #TAUTHOR_TAG differentiates between misspellings and neologisms ( new words ) in terms of their frequency .', 'His algorithm classifies unknown words that appear infrequently as misspellings, and those that appear more frequently as neologisms.', '']","['pus frequency : #TAUTHOR_TAG differentiates between misspellings and neologisms ( new words ) in terms of their frequency .', 'His algorithm classifies unknown words that appear infrequently as misspellings, and those that appear more frequently as neologisms.', '']","['pus frequency : #TAUTHOR_TAG differentiates between misspellings and neologisms ( new words ) in terms of their frequency .', 'His algorithm classifies unknown words that appear infrequently as misspellings, and those that appear more frequently as neologisms.', '']",5
"['', 'Our work builds on earlier research on learning to identify dialogues in which the user experienced poor speech recognizer performance #TAUTHOR_TAG .', '']","['situations.', 'Our work builds on earlier research on learning to identify dialogues in which the user experienced poor speech recognizer performance #TAUTHOR_TAG .', '']","['', 'Our work builds on earlier research on learning to identify dialogues in which the user experienced poor speech recognizer performance #TAUTHOR_TAG .', '']","['research reported here is the first that we know of to automatically analyze a corpus of logs from a spoken dialogue system for the purpose of learning to predict problematic situations.', 'Our work builds on earlier research on learning to identify dialogues in which the user experienced poor speech recognizer performance #TAUTHOR_TAG .', '']",2
"['subdials).', 'The use of running tallies and percentages is based on the assumption that these features are likely to produce generalized predictors #TAUTHOR_TAG']","['percent-subdials).', 'The use of running tallies and percentages is based on the assumption that these features are likely to produce generalized predictors #TAUTHOR_TAG']","['reprompts, percentconfirms, percent-subdials).', 'The use of running tallies and percentages is based on the assumption that these features are likely to produce generalized predictors #TAUTHOR_TAG']","['', 'The use of running tallies and percentages is based on the assumption that these features are likely to produce generalized predictors #TAUTHOR_TAG']",4
"['', 'We use the same set of binary features as in previous work on this dataset #TAUTHOR_TAG .', '']","['is a normalizer.', 'We use the same set of binary features as in previous work on this dataset #TAUTHOR_TAG .', '']","['is a normalizer.', 'We use the same set of binary features as in previous work on this dataset #TAUTHOR_TAG .', '']","['f (•) extracts a feature vector from a classified document, θ are the corresponding weights of those features, and Z θ (x) def = y u(x, y) is a normalizer.', 'We use the same set of binary features as in previous work on this dataset #TAUTHOR_TAG .', 'Specifically, let V = {v 1 , ..., v 17744 } be the set of word types with count ≥ 4 in the full 2000-document corpus.', '']",5
"['', ""In future work we plan to experiment with richer representations , e.g. including long-range n-grams #AUTHOR_TAG , class n-grams #TAUTHOR_TAG , grammatical features #AUTHOR_TAG , etc '""]","['approach.', ""In future work we plan to experiment with richer representations , e.g. including long-range n-grams #AUTHOR_TAG , class n-grams #TAUTHOR_TAG , grammatical features #AUTHOR_TAG , etc '""]","['', ""In future work we plan to experiment with richer representations , e.g. including long-range n-grams #AUTHOR_TAG , class n-grams #TAUTHOR_TAG , grammatical features #AUTHOR_TAG , etc '""]","['', ""In future work we plan to experiment with richer representations , e.g. including long-range n-grams #AUTHOR_TAG , class n-grams #TAUTHOR_TAG , grammatical features #AUTHOR_TAG , etc '""]",3
"['', 'Unfortunately , as shown in #TAUTHOR_TAG , with the represetation of sentences that we use , linear classifiers can not discriminate real sentences from sentences sampled from a trigram , which is the model we use as a baseline , so here we resort to a non-linear large-margin classifier ( see section 3 for details ) .', '']","['', 'Unfortunately , as shown in #TAUTHOR_TAG , with the represetation of sentences that we use , linear classifiers can not discriminate real sentences from sentences sampled from a trigram , which is the model we use as a baseline , so here we resort to a non-linear large-margin classifier ( see section 3 for details ) .', '']","['', 'Unfortunately , as shown in #TAUTHOR_TAG , with the represetation of sentences that we use , linear classifiers can not discriminate real sentences from sentences sampled from a trigram , which is the model we use as a baseline , so here we resort to a non-linear large-margin classifier ( see section 3 for details ) .', '']","['', 'Unfortunately , as shown in #TAUTHOR_TAG , with the represetation of sentences that we use , linear classifiers can not discriminate real sentences from sentences sampled from a trigram , which is the model we use as a baseline , so here we resort to a non-linear large-margin classifier ( see section 3 for details ) .', '']",4
"['ara.', 'This code was extensively optimized to take advantage of the very sparse sentence representation described above.', 'As shown in #TAUTHOR_TAG , using this representation , a linear classifier can not distinguish sentences sampled from a trigram and real sentences .', 'Therefore, we used a 3rd order polynomial kernel, which was found to give good results.', '']","['Daisuke Okanohara.', 'This code was extensively optimized to take advantage of the very sparse sentence representation described above.', 'As shown in #TAUTHOR_TAG , using this representation , a linear classifier can not distinguish sentences sampled from a trigram and real sentences .', 'Therefore, we used a 3rd order polynomial kernel, which was found to give good results.', '']","['Daisuke Okanohara.', 'This code was extensively optimized to take advantage of the very sparse sentence representation described above.', 'As shown in #TAUTHOR_TAG , using this representation , a linear classifier can not distinguish sentences sampled from a trigram and real sentences .', 'Therefore, we used a 3rd order polynomial kernel, which was found to give good results.', '']","['', 'The code for the classifier was generously provided by Daisuke Okanohara.', 'This code was extensively optimized to take advantage of the very sparse sentence representation described above.', 'As shown in #TAUTHOR_TAG , using this representation , a linear classifier can not distinguish sentences sampled from a trigram and real sentences .', 'Therefore, we used a 3rd order polynomial kernel, which was found to give good results.', '']",4
"['eline language model : For P0 we used a trigram with modified kneser-ney smoothing [ Chen and #TAUTHOR_TAG ] , which is still considered one of the best smoothing methods for n-gram language models .', '']","['eline language model : For P0 we used a trigram with modified kneser-ney smoothing [ Chen and #TAUTHOR_TAG ] , which is still considered one of the best smoothing methods for n-gram language models .', '']","['eline language model : For P0 we used a trigram with modified kneser-ney smoothing [ Chen and #TAUTHOR_TAG ] , which is still considered one of the best smoothing methods for n-gram language models .', '']","['eline language model : For P0 we used a trigram with modified kneser-ney smoothing [ Chen and #TAUTHOR_TAG ] , which is still considered one of the best smoothing methods for n-gram language models .', '']",5
"['features can be easily obtained by modifying the TAT extraction algorithm described in #TAUTHOR_TAG .', '']","['features can be easily obtained by modifying the TAT extraction algorithm described in #TAUTHOR_TAG .', '']","['features can be easily obtained by modifying the TAT extraction algorithm described in #TAUTHOR_TAG .', '']","['features can be easily obtained by modifying the TAT extraction algorithm described in #TAUTHOR_TAG .', '']",2
"['We are interested in extending these ideas to phrase-structure and lattice parsing , and in trying other higher-order features , such as those used in parse reranking #TAUTHOR_TAG and history-based parsing ( Nivre and Mc #AUTHOR_TAG .', 'We could also introduce']","['We are interested in extending these ideas to phrase-structure and lattice parsing , and in trying other higher-order features , such as those used in parse reranking #TAUTHOR_TAG and history-based parsing ( Nivre and Mc #AUTHOR_TAG .', 'We could also introduce']","['We are interested in extending these ideas to phrase-structure and lattice parsing , and in trying other higher-order features , such as those used in parse reranking #TAUTHOR_TAG and history-based parsing ( Nivre and Mc #AUTHOR_TAG .', 'We could also introduce']","['ief propagation improves non-projective dependency parsing with features that would make exact inference intractable.', 'For projective parsing , it is significantly faster than exact dynamic programming , at the cost of small amounts of search error , We are interested in extending these ideas to phrase-structure and lattice parsing , and in trying other higher-order features , such as those used in parse reranking #TAUTHOR_TAG and history-based parsing ( Nivre and Mc #AUTHOR_TAG .', '']",3
"['We are interested in extending these ideas to phrase-structure and lattice parsing , and in trying other higher-order features , such as those used in parse reranking #TAUTHOR_TAG and history-based parsing ( Nivre and Mc #AUTHOR_TAG .', 'We could also introduce']","['We are interested in extending these ideas to phrase-structure and lattice parsing , and in trying other higher-order features , such as those used in parse reranking #TAUTHOR_TAG and history-based parsing ( Nivre and Mc #AUTHOR_TAG .', 'We could also introduce']","['We are interested in extending these ideas to phrase-structure and lattice parsing , and in trying other higher-order features , such as those used in parse reranking #TAUTHOR_TAG and history-based parsing ( Nivre and Mc #AUTHOR_TAG .', 'We could also introduce']","['ief propagation improves non-projective dependency parsing with features that would make exact inference intractable.', 'For projective parsing , it is significantly faster than exact dynamic programming , at the cost of small amounts of search error , We are interested in extending these ideas to phrase-structure and lattice parsing , and in trying other higher-order features , such as those used in parse reranking #TAUTHOR_TAG and history-based parsing ( Nivre and Mc #AUTHOR_TAG .', '']",3
"['We are interested in extending these ideas to phrase-structure and lattice parsing , and in trying other higher-order features , such as those used in parse reranking #AUTHOR_TAG and history-based parsing #TAUTHOR_TAG .', 'We could also']","['We are interested in extending these ideas to phrase-structure and lattice parsing , and in trying other higher-order features , such as those used in parse reranking #AUTHOR_TAG and history-based parsing #TAUTHOR_TAG .', 'We could also']","['We are interested in extending these ideas to phrase-structure and lattice parsing , and in trying other higher-order features , such as those used in parse reranking #AUTHOR_TAG and history-based parsing #TAUTHOR_TAG .', 'We could also']","['ief propagation improves non-projective dependency parsing with features that would make exact inference intractable.', 'For projective parsing , it is significantly faster than exact dynamic programming , at the cost of small amounts of search error , We are interested in extending these ideas to phrase-structure and lattice parsing , and in trying other higher-order features , such as those used in parse reranking #AUTHOR_TAG and history-based parsing #TAUTHOR_TAG .', '']",3
"['', 'We could also introduce new variables , e.g. , nonterminal refinements #TAUTHOR_TAG , or']","['', 'We could also introduce new variables , e.g. , nonterminal refinements #TAUTHOR_TAG , or']","['', 'We could also introduce new variables , e.g. , nonterminal refinements #TAUTHOR_TAG , or']","['', 'We could also introduce new variables , e.g. , nonterminal refinements #TAUTHOR_TAG , or secondary links Mid ( not constrained by TREE/PTREE ) that augment the parse with representations of control , binding , etc. #AUTHOR_TAG Buch- #AUTHOR_TAG']",3
"['', 'Experiments ( Section 5 ) show that forestbased extraction improves BLEU score by over 1 point on a state-of-the-art tree-to-string system #TAUTHOR_TAG , which is also 0.5 points better than ( and twice as fast as ) extracting on 30-best parses .', '']","['', 'Experiments ( Section 5 ) show that forestbased extraction improves BLEU score by over 1 point on a state-of-the-art tree-to-string system #TAUTHOR_TAG , which is also 0.5 points better than ( and twice as fast as ) extracting on 30-best parses .', '']","['', 'Experiments ( Section 5 ) show that forestbased extraction improves BLEU score by over 1 point on a state-of-the-art tree-to-string system #TAUTHOR_TAG , which is also 0.5 points better than ( and twice as fast as ) extracting on 30-best parses .', '']","['', 'Experiments ( Section 5 ) show that forestbased extraction improves BLEU score by over 1 point on a state-of-the-art tree-to-string system #TAUTHOR_TAG , which is also 0.5 points better than ( and twice as fast as ) extracting on 30-best parses .', '']",2
"['', 'The first direct application of parse forest in translation is our previous work #TAUTHOR_TAG which translates a packed forest from a parser ; it is also the base system in our experiments ( see below ) .', '']","['', 'The first direct application of parse forest in translation is our previous work #TAUTHOR_TAG which translates a packed forest from a parser ; it is also the base system in our experiments ( see below ) .', '']","['is also used in machine translation decoding, for example to characterize the search space of decoding with integrated language models #AUTHOR_TAG .', 'The first direct application of parse forest in translation is our previous work #TAUTHOR_TAG which translates a packed forest from a parser ; it is also the base system in our experiments ( see below ) .', '']","['forest concept is also used in machine translation decoding, for example to characterize the search space of decoding with integrated language models #AUTHOR_TAG .', 'The first direct application of parse forest in translation is our previous work #TAUTHOR_TAG which translates a packed forest from a parser ; it is also the base system in our experiments ( see below ) .', '']",2
"['the arguments can provide useful semantic information , the SRL is crucial to many natural language processing tasks , such as Question and Answering ( Narayanan and Harabagiu 2004 ) , Information Extraction #TAUTHOR_TAG , and Machine Translation ( Boas 2002 ) .', '']","['the arguments can provide useful semantic information , the SRL is crucial to many natural language processing tasks , such as Question and Answering ( Narayanan and Harabagiu 2004 ) , Information Extraction #TAUTHOR_TAG , and Machine Translation ( Boas 2002 ) .', '']","['the arguments can provide useful semantic information , the SRL is crucial to many natural language processing tasks , such as Question and Answering ( Narayanan and Harabagiu 2004 ) , Information Extraction #TAUTHOR_TAG , and Machine Translation ( Boas 2002 ) .', '']","['', 'Since the arguments can provide useful semantic information , the SRL is crucial to many natural language processing tasks , such as Question and Answering ( Narayanan and Harabagiu 2004 ) , Information Extraction #TAUTHOR_TAG , and Machine Translation ( Boas 2002 ) .', '']",0
"['prove that our method is effective , we also make a comparison between the performances of our system and #TAUTHOR_TAG , #AUTHOR_TAG .', ' #AUTHOR_TAG is the best SRL system until now and it has the same data setting with ours.', 'The results are presented in Table']","['prove that our method is effective , we also make a comparison between the performances of our system and #TAUTHOR_TAG , #AUTHOR_TAG .', ' #AUTHOR_TAG is the best SRL system until now and it has the same data setting with ours.', 'The results are presented in Table 6']","['prove that our method is effective , we also make a comparison between the performances of our system and #TAUTHOR_TAG , #AUTHOR_TAG .', ' #AUTHOR_TAG is the best SRL system until now and it has the same data setting with ours.', 'The results are presented in Table']","['prove that our method is effective , we also make a comparison between the performances of our system and #TAUTHOR_TAG , #AUTHOR_TAG .', ' #AUTHOR_TAG is the best SRL system until now and it has the same data setting with ours.', '']",1
"['.', 'Since the arguments can provide useful semantic information , the SRL is crucial to many natural language processing tasks , such as Question and Answering #TAUTHOR_TAG , Information Extraction ( Surdeanu et al. 2003 ) , and Machine Translation ( Boas 2002 ) .', '']","['etc.', 'Since the arguments can provide useful semantic information , the SRL is crucial to many natural language processing tasks , such as Question and Answering #TAUTHOR_TAG , Information Extraction ( Surdeanu et al. 2003 ) , and Machine Translation ( Boas 2002 ) .', '']","['', 'Since the arguments can provide useful semantic information , the SRL is crucial to many natural language processing tasks , such as Question and Answering #TAUTHOR_TAG , Information Extraction ( Surdeanu et al. 2003 ) , and Machine Translation ( Boas 2002 ) .', '']","['', 'Since the arguments can provide useful semantic information , the SRL is crucial to many natural language processing tasks , such as Question and Answering #TAUTHOR_TAG , Information Extraction ( Surdeanu et al. 2003 ) , and Machine Translation ( Boas 2002 ) .', '']",0
"['.', 'The semantic categories of verbs and other words are extracted from the Semantic Knowledge-base of Contemporary Chinese #TAUTHOR_TAG']","['word.', 'The semantic categories of verbs and other words are extracted from the Semantic Knowledge-base of Contemporary Chinese #TAUTHOR_TAG']","['.', 'The semantic categories of verbs and other words are extracted from the Semantic Knowledge-base of Contemporary Chinese #TAUTHOR_TAG']","['', 'The semantic categories of verbs and other words are extracted from the Semantic Knowledge-base of Contemporary Chinese #TAUTHOR_TAG']",5
"['', ' #TAUTHOR_TAG did very encouraging work on the feature calibration of semantic role labeling .', 'They found out that different features suited for different sub tasks of SRL, i.e. semantic role identification and classification.', 'For semantic analysis, developing features that capture the right kind of information is crucial.', 'Experiments on Chinese SRL (Xue andPalmer 2005, Xue 2008) reassured these findings']","['', ' #TAUTHOR_TAG did very encouraging work on the feature calibration of semantic role labeling .', 'They found out that different features suited for different sub tasks of SRL, i.e. semantic role identification and classification.', 'For semantic analysis, developing features that capture the right kind of information is crucial.', 'Experiments on Chinese SRL (Xue andPalmer 2005, Xue 2008) reassured these findings']","['', ' #TAUTHOR_TAG did very encouraging work on the feature calibration of semantic role labeling .', 'They found out that different features suited for different sub tasks of SRL, i.e. semantic role identification and classification.', 'For semantic analysis, developing features that capture the right kind of information is crucial.', 'Experiments on Chinese SRL (Xue andPalmer 2005, Xue 2008) reassured these findings']","['', ' #TAUTHOR_TAG did very encouraging work on the feature calibration of semantic role labeling .', 'They found out that different features suited for different sub tasks of SRL, i.e. semantic role identification and classification.', 'For semantic analysis, developing features that capture the right kind of information is crucial.', 'Experiments on Chinese SRL (Xue andPalmer 2005, Xue 2008) reassured these findings']",0
"['', 'This paper made the first attempt on Chinese SRL and produced promising results.', 'After the PropBank #TAUTHOR_TAG was built , #AUTHOR_TAG and #AUTHOR_TAG have produced more complete and systematic research on Chinese SRL .', '']","['', 'This paper made the first attempt on Chinese SRL and produced promising results.', 'After the PropBank #TAUTHOR_TAG was built , #AUTHOR_TAG and #AUTHOR_TAG have produced more complete and systematic research on Chinese SRL .', '']","['', 'This paper made the first attempt on Chinese SRL and produced promising results.', 'After the PropBank #TAUTHOR_TAG was built , #AUTHOR_TAG and #AUTHOR_TAG have produced more complete and systematic research on Chinese SRL .', '']","['', 'This paper made the first attempt on Chinese SRL and produced promising results.', 'After the PropBank #TAUTHOR_TAG was built , #AUTHOR_TAG and #AUTHOR_TAG have produced more complete and systematic research on Chinese SRL .', '']",0
"['.', 'For semantic analysis, developing features that capture the right kind of information is crucial.', 'Experiments on Chinese SRL #TAUTHOR_TAG , Xue 2008 ) reassured these findings']","['and classification.', 'For semantic analysis, developing features that capture the right kind of information is crucial.', 'Experiments on Chinese SRL #TAUTHOR_TAG , Xue 2008 ) reassured these findings']","['.', 'For semantic analysis, developing features that capture the right kind of information is crucial.', 'Experiments on Chinese SRL #TAUTHOR_TAG , Xue 2008 ) reassured these findings']","['', 'For semantic analysis, developing features that capture the right kind of information is crucial.', 'Experiments on Chinese SRL #TAUTHOR_TAG , Xue 2008 ) reassured these findings']",4
